sample_id,scenario,time_s,C_mol_m3,T_K,n_g_mol,P_true_Pa,P_sensor_Pa,Failure_Label,Trajectory_Label,A,Ea,UA,tau
0,WARNING,1.5037593984962405,1184.6965033258125,309.3118546519025,0.0036641586266210435,471.1409531140302,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,1.6290726817042605,1184.6962309274816,309.31173979642597,0.003672330576546282,472.19153476356155,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,1.7543859649122806,1184.6959585321183,309.3116249423766,0.0036805024374447467,473.24210418779245,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,1.8796992481203008,1184.6956861397225,309.3115100897545,0.003688674209316437,474.29266138675024,,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.0050125313283207,1184.6954137502944,309.31139523855956,0.0036968458921613537,475.3432063604622,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.1303258145363406,1184.695141363834,309.3112803887917,0.0037050174859794963,476.39373910895563,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.2556390977443606,1184.6948689803407,309.3111655404511,0.0037131889907708656,477.44425963225785,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.380952380952381,1184.6945965998152,309.3110506935377,0.0037213604065354606,478.4947679303961,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.506265664160401,1184.6943242222574,309.31093584805143,0.003729531733273282,479.5452640033978,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.631578947368421,1184.694051847667,309.3108210039923,0.003737702970984329,480.59574785128996,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.756892230576441,1184.6937794760443,309.31070616136043,0.0037458741196686024,481.64621947410023,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,2.882205513784461,1184.693507107389,309.3105913201557,0.003754045179326102,482.69667887185557,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.007518796992481,1184.6932347417012,309.31047648037816,0.0037622161499568274,483.7471260445835,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.132832080200501,1184.692962378981,309.3103616420278,0.003770387031560779,484.7975609923114,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.258145363408521,1184.6926900192286,309.31024680510455,0.003778557824137957,485.8479837150662,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.3834586466165413,1184.6924176624436,309.3101319696085,0.0037867285276883614,486.8983942128755,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.508771929824561,1184.692145308626,309.3100171355397,0.0037948991422119913,487.9487924857666,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.634085213032581,1184.6918729580552,309.3099023030344,0.003803069659337637,488.9991774576108,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.7593984962406015,1184.6916006107697,309.30978747211157,0.0038112400779027086,490.0495489789824,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,3.8847117794486214,1184.6913282664989,309.30967264263893,0.0038194104060287697,491.0999080939724,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.010025062656641,1184.6910559252426,309.3095578146165,0.0038275806437158204,492.15025480260834,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.135338345864661,1184.690783587001,309.30944298804417,0.0038357507909638606,493.2005891049182,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.260651629072681,1184.690511251774,309.3093281629221,0.00384392084777289,494.25091100092953,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.385964912280701,1184.6902389195618,309.30921333925016,0.003852090814142909,495.30122049067006,,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.511278195488721,1184.689966590364,309.3090985170284,0.003860260690073918,496.3515175741677,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.636591478696742,1184.689694264181,309.30898369625686,0.003868430475565916,497.40180225145014,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.761904761904762,1184.6894219410126,309.3088688769355,0.0038766001706189036,498.4520745225448,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,4.887218045112782,1184.6891496208586,309.3087540590643,0.0038847697752328807,499.50233438747983,,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.012531328320802,1184.6888773037197,309.3086392426433,0.0038929392894078473,500.55258184628275,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.137844611528822,1184.688604989595,309.30852442767247,0.0039011087131438035,501.6028168989812,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.263157894736842,1184.688332678485,309.30840961415186,0.003909278046440749,502.6530395456032,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.3884711779448615,1184.6880603703898,309.3082948020814,0.003917447289298684,503.70324978617595,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.513784461152882,1184.6877880653092,309.3081799914611,0.003925616441717609,504.7534476207278,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.639097744360902,1184.6875157632433,309.308065182291,0.003933785503697523,505.80363304928585,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.764411027568922,1184.6872434641919,309.3079503745711,0.003941954475238427,506.8538060718784,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,5.889724310776942,1184.6869711681552,309.30783556830136,0.00395012335634032,507.9039666885328,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.015037593984962,1184.686698875133,309.3077207634818,0.0039582921470032026,508.954114899277,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.140350877192982,1184.6864265851257,309.3076059601124,0.003966460847227075,510.0042507041384,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.265664160401002,1184.6861542981328,309.3074911581932,0.0039746294570119365,511.054374103145,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.390977443609022,1184.6858820141547,309.30737635772425,0.003982797976357788,512.1044850963245,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.516290726817042,1184.685609737946,309.30726156099416,0.0039909662626166215,513.1545653459596,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.641604010025063,1184.6853374938682,309.30714677972975,0.00399913358494403,514.2045209003875,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.7669172932330826,1184.6850652497908,309.30703199846533,0.004007300907271439,515.2544756754147,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,6.8922305764411025,1184.6847930057131,309.306917217201,0.004015468229598848,516.3044296710416,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.017543859649122,1184.6845207616357,309.30680243593656,0.004023635551926257,517.3543828872679,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.142857142857142,1184.684248517558,309.3066876546722,0.004031802874253666,518.4043353240936,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.268170426065162,1184.6839762734805,309.3065728734078,0.004039970196581075,519.4542869815185,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.393483709273182,1184.6837040294029,309.3064580921434,0.004048137518908483,520.504237859543,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.518796992481203,1184.6834317853254,309.306343310879,0.004056304841235893,521.5541879581671,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.644110275689223,1184.6831595412477,309.3062285296146,0.004064472163563301,522.6041372773902,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.769423558897243,1184.68288729717,309.30611374835024,0.004072639485890711,523.6540858172132,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,7.894736842105263,1184.6826150530926,309.3059989670858,0.004080806808218119,524.7040335776353,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.020050125313283,1184.682342809015,309.30588418582147,0.004088974130545529,525.7539805586571,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.145363408521304,1184.6820705649375,309.30576940455705,0.004097141452872937,526.803926760278,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.270676691729323,1184.6817983208598,309.30565462329264,0.004105308775200346,527.8538721824984,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.395989974937343,1184.6815260767823,309.3055398420283,0.004113476097527755,528.9038168253186,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.521303258145362,1184.6812538327047,309.30542506076387,0.004121643419855164,529.9537606887378,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.646616541353383,1184.680981588627,309.3053102794995,0.0041298107421825735,531.0037037727567,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.771929824561402,1184.6807093445495,309.3051954982351,0.004137978064509982,532.0536460773749,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,8.897243107769423,1184.6804371004719,309.30508071697074,0.004146145386837391,533.1035876025926,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.022556390977442,1184.6801648563944,309.3049659357063,0.0041543127091648,534.1535283484096,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.147869674185463,1184.6798926123167,309.3048511544419,0.004162480031492209,535.2034683148261,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.273182957393484,1184.6796203682393,309.30473637317755,0.004170647353819618,536.253407501842,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.398496240601503,1184.6793481241616,309.30462159191313,0.004178814676147027,537.3033459094574,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.523809523809524,1184.6790762563135,309.30450699195677,0.004186970711590578,538.3518326096056,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.649122807017543,1184.6788045005824,309.3043924460305,0.0041951233835257114,539.39988615425,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.774436090225564,1184.678532744851,309.3042779001041,0.004203276055460846,540.447938922487,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,9.899749373433583,1184.67826098912,309.30416335417783,0.004211428727395979,541.4959909143167,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.025062656641603,1184.6779892333889,309.3040488082515,0.0042195813993311125,542.5440421297391,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.150375939849624,1184.6777174776576,309.30393426232513,0.004227734071266246,543.592092568754,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.275689223057643,1184.6774457219265,309.30381971639883,0.00423588674320138,544.6401422313618,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.401002506265664,1184.6771739661954,309.3037051704725,0.0042440394151365135,545.6881911175622,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.526315789473683,1184.676902210464,309.3035906245462,0.004252192087071647,546.7362392273551,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.651629072681704,1184.676630454733,309.30347607861984,0.00426034475900678,547.7842865607406,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.776942355889723,1184.6763586990019,309.30336153269354,0.004268497430941914,548.832333117719,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,10.902255639097744,1184.6760869432705,309.3032469867672,0.004276650102877047,549.8803788982898,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.027568922305765,1184.6758151875395,309.3031324408409,0.004284802774812181,550.9284239024536,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.152882205513784,1184.6755434318084,309.30301789491455,0.004292955446747315,551.9764681302097,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.278195488721805,1184.675271676077,309.30290334898825,0.004301108118682448,553.0245115815586,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.403508771929824,1184.674999920346,309.3027888030619,0.0043092607906175815,554.0725542565001,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.528822055137844,1184.6747281646146,309.30267425713555,0.004317413462552716,555.1205961550344,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.654135338345863,1184.6744564088835,309.30255971120926,0.004325566134487849,556.1686372771613,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.779448621553884,1184.6741846531525,309.3024451652829,0.0043337188064229825,557.2166776228808,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,11.904761904761903,1184.6739128974211,309.3023306193566,0.004341871478358116,558.2647171921928,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.030075187969924,1184.67364114169,309.30221607343026,0.004350024150293249,559.3127559850976,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.155388471177945,1184.673369385959,309.30210152750396,0.004358176822228383,560.3607940015952,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.280701754385964,1184.6730976302276,309.3019869815776,0.004366329494163516,561.4088312416852,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.406015037593985,1184.6728258744965,309.3018724356513,0.0043744821660986494,562.456867705368,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.531328320802004,1184.6725541187654,309.30175788972497,0.004382634838033784,563.5049033926437,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.656641604010025,1184.6722823630341,309.3016433437986,0.004390787509968917,564.5529383035116,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.781954887218044,1184.672010607303,309.3015287978723,0.0043989401819040505,565.6009724379724,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,12.907268170426065,1184.671738851572,309.30141425194597,0.004407092853839184,566.6490057960257,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.032581453634084,1184.6714670958406,309.3012997060197,0.004415245525774318,567.6970383776719,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.157894736842104,1184.6711953401095,309.3011851600933,0.0044233981977094515,568.7450701829105,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.283208020050125,1184.6709235843784,309.30107061416703,0.004431550869644585,569.7931012117419,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.408521303258144,1184.6706518286471,309.3009560682407,0.004439703541579718,570.8411314641659,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.533834586466165,1184.670380072916,309.3008415223144,0.004447856213514852,571.8891609401827,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.659147869674184,1184.670108317185,309.30072697638803,0.004456008885449985,572.9371896397919,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.784461152882205,1184.6698365614536,309.30061243046174,0.0044641615573851184,573.985217562994,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,13.909774436090224,1184.6695648057225,309.3004978845354,0.004472314229320252,575.0332447097885,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.035087719298245,1184.6692930499912,309.30038333860904,0.004480466901255386,576.0812710801758,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.160401002506266,1184.6690212942601,309.30026879268274,0.0044886195731905195,577.1292966741557,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.285714285714285,1184.668749538529,309.3001542467564,0.004496772245125653,578.1773214917284,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.411027568922306,1184.6684777827977,309.3000397008301,0.004504924917060786,579.2253455328937,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.536340852130325,1184.6682060270666,309.29992515490375,0.0045130775889959205,580.2733687976515,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.661654135338345,1184.6679342713355,309.29981060897745,0.004521230260931054,581.3213912860023,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.786967418546364,1184.6676625156042,309.2996960630511,0.004529382932866187,582.3694129979455,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,14.912280701754385,1184.6673907598731,309.2995815171248,0.004537535604801321,583.4174339334813,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.037593984962406,1184.667119004142,309.29946697119846,0.004545688276736454,584.4654540926097,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.162907268170425,1184.6668472484107,309.29935242527216,0.0045538409486715874,585.513473475331,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.288220551378446,1184.6665754926796,309.2992378793458,0.004561993620606722,586.5614920816448,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.413533834586465,1184.6663037369485,309.29912333341946,0.004570146292541855,587.6095099115513,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.538847117794486,1184.6660319812172,309.29900878749316,0.0045782989644769885,588.6575269650506,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.664160401002505,1184.665760225486,309.2988942415668,0.004586451636412122,589.7055432421423,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.789473684210526,1184.665488469755,309.2987796956405,0.004594604308347255,590.7535587428267,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,15.914786967418545,1184.6652167140237,309.29866514971417,0.0046027569802823895,591.8015734671039,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.040100250626566,1184.6649449582926,309.2985506037879,0.004610909652217523,592.8495874149737,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.165413533834585,1184.6646732025615,309.2984360578615,0.004619062324152656,593.897600586436,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.290726817042607,1184.6644014468302,309.2983215119352,0.00462721499608779,594.9456129814912,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.416040100250626,1184.664129691099,309.2982069660089,0.004635367668022923,595.9936246001389,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.541353383458645,1184.6638579353678,309.2980924200825,0.0046435203399580564,597.0416354423792,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.666666666666664,1184.6635861796367,309.29797787415623,0.00465167301189319,598.0896455082122,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.791979949874687,1184.6633144239056,309.2978633282299,0.004659825683828324,599.137654797638,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,16.917293233082706,1184.6630426681743,309.2977487823036,0.0046679783557634575,600.1856633106564,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.042606516290725,1184.6627709124432,309.29763423637723,0.004676131027698591,601.2336710472674,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.167919799498748,1184.662499156712,309.29751969045094,0.004684283699633725,602.2816780074711,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.293233082706767,1184.6622274009808,309.2974051445246,0.0046924363715688585,603.3296841912675,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.418546365914786,1184.6619556452497,309.2972905985983,0.004700589043503992,604.3776895986564,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.543859649122805,1184.6616838895186,309.29717605267194,0.004708741715439125,605.425694229638,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.669172932330827,1184.6614121337873,309.29706150674565,0.004716894387374259,606.4736980842124,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.794486215538846,1184.6611403780562,309.2969469608193,0.004725047059309392,607.5217011623791,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,17.919799498746865,1184.660868622325,309.29683241489295,0.0047331997312445254,608.5697034641387,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.045112781954884,1184.6605968665938,309.29671786896665,0.00474135240317966,609.617704989491,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.170426065162907,1184.6603251108627,309.2966033230403,0.004749505075114793,610.6657057384359,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.295739348370926,1184.6600533551316,309.296488777114,0.0047576577470499265,611.7137057109735,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.421052631578945,1184.6597815994003,309.29637423118766,0.00476581041898506,612.7617049071036,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.546365914786968,1184.6595098436692,309.29625968526136,0.004773963090920194,613.8097033268267,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.671679197994987,1184.659238087938,309.296145139335,0.0047821157628553275,614.8577009701421,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.796992481203006,1184.6589663322068,309.2960305934087,0.004790268434790461,615.9056978370503,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,18.922305764411025,1184.6586945764757,309.29591604748236,0.004798421106725594,616.9536939275512,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,19.047619047619047,1184.6584228207444,309.29580150155607,0.004806573778660728,618.0016892416446,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,19.172932330827066,1184.6581510650133,309.2956869556297,0.004814726450595861,619.0496837793307,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
0,WARNING,19.298245614035086,1184.6578793092822,309.29557240970337,0.004822879122530994,620.0976775406094,0.0,0,0,12398556.064197708,75969.80601401598,8.358266479475143,1.810838995635681
